platform,rsa_bits,family,operation,payload_bytes,run_index,ops,total_ms,ms_per_op,throughput_mib_s
windows-mingw64,4096,rsa-oaep,decrypt,190,3,10,2032.071100,203.207110,0.000892
windows-mingw64,4096,rsa-oaep,decrypt,190,4,10,2190.452000,219.045200,0.000827
windows-mingw64,4096,rsa-oaep,decrypt,190,5,10,1663.123400,166.312340,0.001090
windows-mingw64,4096,rsa-oaep,decrypt,190,6,10,1415.901700,141.590170,0.001280
windows-mingw64,4096,rsa-oaep,decrypt,190,7,10,1415.219500,141.521950,0.001280
windows-mingw64,4096,rsa-oaep,decrypt,190,8,10,1432.288900,143.228890,0.001265
windows-mingw64,4096,rsa-oaep,decrypt,190,9,10,1421.833200,142.183320,0.001274
windows-mingw64,4096,rsa-oaep,decrypt,190,10,10,1432.625900,143.262590,0.001265
windows-mingw64,4096,rsa-oaep,decrypt,190,11,10,1437.763900,143.776390,0.001260
windows-mingw64,4096,rsa-oaep,decrypt,190,12,10,1381.228000,138.122800,0.001312
windows-mingw64,4096,rsa-oaep,decrypt,190,13,10,1404.558600,140.455860,0.001290
windows-mingw64,4096,rsa-oaep,decrypt,190,14,10,1405.142000,140.514200,0.001290
windows-mingw64,4096,rsa-oaep,decrypt,190,15,10,1623.406500,162.340650,0.001116
windows-mingw64,4096,rsa-oaep,decrypt,190,16,10,1734.545500,173.454550,0.001045
windows-mingw64,4096,rsa-oaep,decrypt,190,17,10,1716.343600,171.634360,0.001056
windows-mingw64,4096,rsa-oaep,decrypt,190,18,10,1825.533000,182.553300,0.000993
windows-mingw64,4096,rsa-oaep,decrypt,190,19,10,1801.910200,180.191020,0.001006
windows-mingw64,4096,rsa-oaep,decrypt,190,20,10,1715.748500,171.574850,0.001056
windows-mingw64,4096,rsa-oaep,decrypt,190,21,10,1782.963500,178.296350,0.001016
windows-mingw64,4096,rsa-oaep,decrypt,190,22,10,1792.639700,179.263970,0.001011
windows-mingw64,4096,rsa-oaep,decrypt,190,23,10,1926.731600,192.673160,0.000940
windows-mingw64,4096,rsa-oaep,decrypt,190,24,10,1797.193900,179.719390,0.001008
windows-mingw64,4096,rsa-oaep,decrypt,190,25,10,1857.678900,185.767890,0.000975
windows-mingw64,4096,rsa-oaep,decrypt,190,26,10,1685.228300,168.522830,0.001075
windows-mingw64,4096,rsa-oaep,decrypt,190,27,10,1703.061400,170.306140,0.001064
windows-mingw64,4096,rsa-oaep,decrypt,190,28,10,1729.946900,172.994690,0.001047
windows-mingw64,4096,rsa-oaep,decrypt,190,29,10,1804.802200,180.480220,0.001004
windows-mingw64,4096,rsa-oaep,decrypt,190,30,10,1734.045400,173.404540,0.001045
windows-mingw64,4096,rsa-oaep,encrypt,318,1,10,4.929200,0.492920,0.615249
windows-mingw64,4096,rsa-oaep,encrypt,318,2,10,7.408800,0.740880,0.409335
windows-mingw64,4096,rsa-oaep,encrypt,318,3,10,6.220300,0.622030,0.487546
windows-mingw64,4096,rsa-oaep,encrypt,318,4,10,5.826900,0.582690,0.520463
windows-mingw64,4096,rsa-oaep,encrypt,318,5,10,6.032200,0.603220,0.502749
windows-mingw64,4096,rsa-oaep,encrypt,318,6,10,5.128400,0.512840,0.591351
windows-mingw64,4096,rsa-oaep,encrypt,318,7,10,4.874300,0.487430,0.622178
windows-mingw64,4096,rsa-oaep,encrypt,318,8,10,5.038300,0.503830,0.601926
windows-mingw64,4096,rsa-oaep,encrypt,318,9,10,4.825900,0.482590,0.628418
windows-mingw64,4096,rsa-oaep,encrypt,318,10,10,5.061400,0.506140,0.599179
windows-mingw64,4096,rsa-oaep,encrypt,318,11,10,4.874700,0.487470,0.622127
windows-mingw64,4096,rsa-oaep,encrypt,318,12,10,4.777000,0.477700,0.634851
windows-mingw64,4096,rsa-oaep,encrypt,318,13,10,5.341700,0.534170,0.567738
windows-mingw64,4096,rsa-oaep,encrypt,318,14,10,4.950300,0.495030,0.612626
windows-mingw64,4096,rsa-oaep,encrypt,318,15,10,4.717600,0.471760,0.642845
windows-mingw64,4096,rsa-oaep,encrypt,318,16,10,4.955900,0.495590,0.611934
windows-mingw64,4096,rsa-oaep,encrypt,318,17,10,5.178100,0.517810,0.585675
windows-mingw64,4096,rsa-oaep,encrypt,318,18,10,4.880700,0.488070,0.621363
windows-mingw64,4096,rsa-oaep,encrypt,318,19,10,5.019500,0.501950,0.604181
windows-mingw64,4096,rsa-oaep,encrypt,318,20,10,4.786600,0.478660,0.633578
windows-mingw64,4096,rsa-oaep,encrypt,318,21,10,4.876400,0.487640,0.621910
windows-mingw64,4096,rsa-oaep,encrypt,318,22,10,6.735500,0.673550,0.450254
windows-mingw64,4096,rsa-oaep,encrypt,318,23,10,5.120000,0.512000,0.592321
windows-mingw64,4096,rsa-oaep,encrypt,318,24,10,5.122500,0.512250,0.592032
windows-mingw64,4096,rsa-oaep,encrypt,318,25,10,5.494000,0.549400,0.551999
windows-mingw64,4096,rsa-oaep,encrypt,318,26,10,4.822600,0.482260,0.628848
windows-mingw64,4096,rsa-oaep,encrypt,318,27,10,4.791000,0.479100,0.632996
windows-mingw64,4096,rsa-oaep,encrypt,318,28,10,5.062700,0.506270,0.599025
windows-mingw64,4096,rsa-oaep,encrypt,318,29,10,4.996900,0.499690,0.606913
windows-mingw64,4096,rsa-oaep,encrypt,318,30,10,5.233200,0.523320,0.579509
windows-mingw64,4096,rsa-oaep,decrypt,318,1,10,1732.291800,173.229180,0.001751
windows-mingw64,4096,rsa-oaep,decrypt,318,2,10,1707.981300,170.798130,0.001776
windows-mingw64,4096,rsa-oaep,decrypt,318,3,10,1762.995400,176.299540,0.001720
windows-mingw64,4096,rsa-oaep,decrypt,318,4,10,1678.191400,167.819140,0.001807
windows-mingw64,4096,rsa-oaep,decrypt,318,5,10,1923.115600,192.311560,0.001577
windows-mingw64,4096,rsa-oaep,decrypt,318,6,10,1804.005800,180.400580,0.001681
windows-mingw64,4096,rsa-oaep,decrypt,318,7,10,1830.122400,183.012240,0.001657
windows-mingw64,4096,rsa-oaep,decrypt,318,8,10,1747.827400,174.782740,0.001735
windows-mingw64,4096,rsa-oaep,decrypt,318,9,10,1801.942700,180.194270,0.001683
windows-mingw64,4096,rsa-oaep,decrypt,318,10,10,1774.446600,177.444660,0.001709
windows-mingw64,4096,rsa-oaep,decrypt,318,11,10,1784.463200,178.446320,0.001699
windows-mingw64,4096,rsa-oaep,decrypt,318,12,10,1796.696100,179.669610,0.001688
windows-mingw64,4096,rsa-oaep,decrypt,318,13,10,1740.694400,174.069440,0.001742
windows-mingw64,4096,rsa-oaep,decrypt,318,14,10,1826.288000,182.628800,0.001661
windows-mingw64,4096,rsa-oaep,decrypt,318,15,10,1793.807500,179.380750,0.001691
windows-mingw64,4096,rsa-oaep,decrypt,318,16,10,1739.413300,173.941330,0.001744
windows-mingw64,4096,rsa-oaep,decrypt,318,17,10,1833.338300,183.333830,0.001654
windows-mingw64,4096,rsa-oaep,decrypt,318,18,10,1865.277200,186.527720,0.001626
windows-mingw64,4096,rsa-oaep,decrypt,318,19,10,1811.612400,181.161240,0.001674
windows-mingw64,4096,rsa-oaep,decrypt,318,20,10,1759.208800,175.920880,0.001724
windows-mingw64,4096,rsa-oaep,decrypt,318,21,10,1439.846700,143.984670,0.002106
windows-mingw64,4096,rsa-oaep,decrypt,318,22,10,1422.568800,142.256880,0.002132
windows-mingw64,4096,rsa-oaep,decrypt,318,23,10,1429.814100,142.981410,0.002121
windows-mingw64,4096,rsa-oaep,decrypt,318,24,10,1408.991600,140.899160,0.002152
windows-mingw64,4096,rsa-oaep,decrypt,318,25,10,1382.497300,138.249730,0.002194
windows-mingw64,4096,rsa-oaep,decrypt,318,26,10,1422.456800,142.245680,0.002132
windows-mingw64,4096,rsa-oaep,decrypt,318,27,10,1386.643700,138.664370,0.002187
windows-mingw64,4096,rsa-oaep,decrypt,318,28,10,1394.667300,139.466730,0.002174
windows-mingw64,4096,rsa-oaep,decrypt,318,29,10,1390.779900,139.077990,0.002181
windows-mingw64,4096,rsa-oaep,decrypt,318,30,10,1371.577500,137.157750,0.002211
windows-mingw64,4096,hybrid,encrypt,32,1,10,9.483700,0.948370,0.032179
windows-mingw64,4096,hybrid,encrypt,32,2,10,9.121700,0.912170,0.033456
windows-mingw64,4096,hybrid,encrypt,32,3,10,12.588200,1.258820,0.024243
windows-mingw64,4096,hybrid,encrypt,32,4,10,8.910400,0.891040,0.034249
windows-mingw64,4096,hybrid,encrypt,32,5,10,8.921500,0.892150,0.034207
windows-mingw64,4096,hybrid,encrypt,32,6,10,8.495000,0.849500,0.035924
windows-mingw64,4096,hybrid,encrypt,32,7,10,9.594200,0.959420,0.031808
windows-mingw64,4096,hybrid,encrypt,32,8,10,8.682100,0.868210,0.035150
windows-mingw64,4096,hybrid,encrypt,32,9,10,9.722800,0.972280,0.031388
windows-mingw64,4096,hybrid,encrypt,32,10,10,8.642100,0.864210,0.035313
windows-mingw64,4096,hybrid,encrypt,32,11,10,8.837600,0.883760,0.034532
windows-mingw64,4096,hybrid,encrypt,32,12,10,8.663200,0.866320,0.035227
windows-mingw64,4096,hybrid,encrypt,32,13,10,8.710400,0.871040,0.035036
windows-mingw64,4096,hybrid,encrypt,32,14,10,9.287600,0.928760,0.032858
windows-mingw64,4096,hybrid,encrypt,32,15,10,9.681200,0.968120,0.031523
windows-mingw64,4096,hybrid,encrypt,32,16,10,9.102900,0.910290,0.033525
windows-mingw64,4096,hybrid,encrypt,32,17,10,8.313200,0.831320,0.036710
windows-mingw64,4096,hybrid,encrypt,32,18,10,8.681200,0.868120,0.035154
windows-mingw64,4096,hybrid,encrypt,32,19,10,8.588700,0.858870,0.035532
windows-mingw64,4096,hybrid,encrypt,32,20,10,9.017400,0.901740,0.033843
windows-mingw64,4096,hybrid,encrypt,32,21,10,10.085700,1.008570,0.030258
windows-mingw64,4096,hybrid,encrypt,32,22,10,10.765800,1.076580,0.028347
windows-mingw64,4096,hybrid,encrypt,32,23,10,9.605500,0.960550,0.031771
windows-mingw64,4096,hybrid,encrypt,32,24,10,8.594800,0.859480,0.035507
windows-mingw64,4096,hybrid,encrypt,32,25,10,8.947700,0.894770,0.034107
windows-mingw64,4096,hybrid,encrypt,32,26,10,8.950700,0.895070,0.034095
windows-mingw64,4096,hybrid,encrypt,32,27,10,8.836200,0.883620,0.034537
windows-mingw64,4096,hybrid,encrypt,32,28,10,9.005000,0.900500,0.033890
windows-mingw64,4096,hybrid,encrypt,32,29,10,8.966100,0.896610,0.034037
windows-mingw64,4096,hybrid,encrypt,32,30,10,8.950400,0.895040,0.034096
windows-mingw64,4096,hybrid,decrypt,32,1,10,2737.298300,273.729830,0.000111
windows-mingw64,4096,hybrid,decrypt,32,2,10,2754.343600,275.434360,0.000111
windows-mingw64,4096,hybrid,decrypt,32,3,10,2727.130300,272.713030,0.000112
windows-mingw64,4096,hybrid,decrypt,32,4,10,3613.376100,361.337610,0.000084
windows-mingw64,4096,hybrid,decrypt,32,5,10,3409.265400,340.926540,0.000090
windows-mingw64,4096,hybrid,decrypt,32,6,10,3307.387300,330.738730,0.000092
windows-mingw64,4096,hybrid,decrypt,32,7,10,3470.443600,347.044360,0.000088
windows-mingw64,4096,hybrid,decrypt,32,8,10,3667.215100,366.721510,0.000083
windows-mingw64,4096,hybrid,decrypt,32,9,10,3382.806900,338.280690,0.000090
windows-mingw64,4096,hybrid,decrypt,32,10,10,3429.942500,342.994250,0.000089
windows-mingw64,4096,hybrid,decrypt,32,11,10,3537.163400,353.716340,0.000086
windows-mingw64,4096,hybrid,decrypt,32,12,10,3530.733700,353.073370,0.000086
windows-mingw64,4096,hybrid,decrypt,32,13,10,3325.075900,332.507590,0.000092
windows-mingw64,4096,hybrid,decrypt,32,14,10,3271.951100,327.195110,0.000093
windows-mingw64,4096,hybrid,decrypt,32,15,10,3279.869200,327.986920,0.000093
windows-mingw64,4096,hybrid,decrypt,32,16,10,3326.827300,332.682730,0.000092
windows-mingw64,4096,hybrid,decrypt,32,17,10,3326.061300,332.606130,0.000092
windows-mingw64,4096,hybrid,decrypt,32,18,10,3348.805000,334.880500,0.000091
windows-mingw64,4096,hybrid,decrypt,32,19,10,3231.008300,323.100830,0.000094
windows-mingw64,4096,hybrid,decrypt,32,20,10,3264.890800,326.489080,0.000093
windows-mingw64,4096,hybrid,decrypt,32,21,10,3282.620500,328.262050,0.000093
windows-mingw64,4096,hybrid,decrypt,32,22,10,3271.097600,327.109760,0.000093
windows-mingw64,4096,hybrid,decrypt,32,23,10,3322.522400,332.252240,0.000092
windows-mingw64,4096,hybrid,decrypt,32,24,10,3228.691100,322.869110,0.000095
windows-mingw64,4096,hybrid,decrypt,32,25,10,3323.567600,332.356760,0.000092
windows-mingw64,4096,hybrid,decrypt,32,26,10,3268.188800,326.818880,0.000093
windows-mingw64,4096,hybrid,decrypt,32,27,10,3241.877000,324.187700,0.000094
windows-mingw64,4096,hybrid,decrypt,32,28,10,3429.861100,342.986110,0.000089
windows-mingw64,4096,hybrid,decrypt,32,29,10,3333.491000,333.349100,0.000092
windows-mingw64,4096,hybrid,decrypt,32,30,10,3440.684700,344.068470,0.000089
windows-mingw64,4096,hybrid,encrypt,128,1,10,13.107100,1.310710,0.093133
windows-mingw64,4096,hybrid,encrypt,128,2,10,16.208300,1.620830,0.075313
windows-mingw64,4096,hybrid,encrypt,128,3,10,10.502700,1.050270,0.116228
windows-mingw64,4096,hybrid,encrypt,128,4,10,10.885500,1.088550,0.112140
windows-mingw64,4096,hybrid,encrypt,128,5,10,10.784900,1.078490,0.113186
windows-mingw64,4096,hybrid,encrypt,128,6,10,11.536300,1.153630,0.105814
windows-mingw64,4096,hybrid,encrypt,128,7,10,10.597200,1.059720,0.115191
windows-mingw64,4096,hybrid,encrypt,128,8,10,13.161400,1.316140,0.092749
windows-mingw64,4096,hybrid,encrypt,128,9,10,15.143000,1.514300,0.080612
windows-mingw64,4096,hybrid,encrypt,128,10,10,16.302700,1.630270,0.074877
windows-mingw64,4096,hybrid,encrypt,128,11,10,17.401400,1.740140,0.070150
windows-mingw64,4096,hybrid,encrypt,128,12,10,16.224100,1.622410,0.075240
windows-mingw64,4096,hybrid,encrypt,128,13,10,16.773800,1.677380,0.072774
windows-mingw64,4096,hybrid,encrypt,128,14,10,15.932200,1.593220,0.076619
windows-mingw64,4096,hybrid,encrypt,128,15,10,17.366700,1.736670,0.070290
windows-mingw64,4096,hybrid,encrypt,128,16,10,17.632200,1.763220,0.069231
windows-mingw64,4096,hybrid,encrypt,128,17,10,18.884800,1.888480,0.064639
windows-mingw64,4096,hybrid,encrypt,128,18,10,12.927000,1.292700,0.094431
windows-mingw64,4096,hybrid,encrypt,128,19,10,11.315900,1.131590,0.107875
windows-mingw64,4096,hybrid,encrypt,128,20,10,10.994400,1.099440,0.111030
windows-mingw64,4096,hybrid,encrypt,128,21,10,11.040600,1.104060,0.110565
windows-mingw64,4096,hybrid,encrypt,128,22,10,10.974100,1.097410,0.111235
windows-mingw64,4096,hybrid,encrypt,128,23,10,10.798700,1.079870,0.113042
windows-mingw64,4096,hybrid,encrypt,128,24,10,11.337500,1.133750,0.107670
windows-mingw64,4096,hybrid,encrypt,128,25,10,12.722300,1.272230,0.095950
windows-mingw64,4096,hybrid,encrypt,128,26,10,11.669600,1.166960,0.104605
windows-mingw64,4096,hybrid,encrypt,128,27,10,10.662200,1.066220,0.114489
windows-mingw64,4096,hybrid,encrypt,128,28,10,11.498200,1.149820,0.106165
windows-mingw64,4096,hybrid,encrypt,128,29,10,10.769400,1.076940,0.113349
windows-mingw64,4096,hybrid,encrypt,128,30,10,12.294900,1.229490,0.099285
windows-mingw64,4096,hybrid,decrypt,128,1,10,3538.520000,353.852000,0.000345
windows-mingw64,4096,hybrid,decrypt,128,2,10,3291.938300,329.193830,0.000371
windows-mingw64,4096,hybrid,decrypt,128,3,10,3285.323100,328.532310,0.000372
windows-mingw64,4096,hybrid,decrypt,128,4,10,3474.143300,347.414330,0.000351
windows-mingw64,4096,hybrid,decrypt,128,5,10,3372.447100,337.244710,0.000362
windows-mingw64,4096,hybrid,decrypt,128,6,10,3284.451400,328.445140,0.000372
windows-mingw64,4096,hybrid,decrypt,128,7,10,3349.021800,334.902180,0.000364
windows-mingw64,4096,hybrid,decrypt,128,8,10,3596.066900,359.606690,0.000339
windows-mingw64,4096,hybrid,decrypt,128,9,10,3387.799400,338.779940,0.000360
windows-mingw64,4096,hybrid,decrypt,128,10,10,3458.110000,345.811000,0.000353
windows-mingw64,4096,hybrid,decrypt,128,11,10,3330.825700,333.082570,0.000366
windows-mingw64,4096,hybrid,decrypt,128,12,10,2783.024200,278.302420,0.000439
windows-mingw64,4096,hybrid,decrypt,128,13,10,2707.283200,270.728320,0.000451
windows-mingw64,4096,hybrid,decrypt,128,14,10,2726.772200,272.677220,0.000448
windows-mingw64,4096,hybrid,decrypt,128,15,10,2715.291400,271.529140,0.000450
windows-mingw64,4096,hybrid,decrypt,128,16,10,2719.615500,271.961550,0.000449
windows-mingw64,4096,hybrid,decrypt,128,17,10,2902.300700,290.230070,0.000421
windows-mingw64,4096,hybrid,decrypt,128,18,10,2810.799000,281.079900,0.000434
windows-mingw64,4096,hybrid,decrypt,128,19,10,2820.142100,282.014210,0.000433
windows-mingw64,4096,hybrid,decrypt,128,20,10,2735.919500,273.591950,0.000446
windows-mingw64,4096,hybrid,decrypt,128,21,10,2759.309500,275.930950,0.000442
windows-mingw64,4096,hybrid,decrypt,128,22,10,2802.072800,280.207280,0.000436
windows-mingw64,4096,hybrid,decrypt,128,23,10,2707.103400,270.710340,0.000451
windows-mingw64,4096,hybrid,decrypt,128,24,10,2689.688700,268.968870,0.000454
windows-mingw64,4096,hybrid,decrypt,128,25,10,2914.311200,291.431120,0.000419
windows-mingw64,4096,hybrid,decrypt,128,26,10,2882.395800,288.239580,0.000424
windows-mingw64,4096,hybrid,decrypt,128,27,10,2848.352200,284.835220,0.000429
windows-mingw64,4096,hybrid,decrypt,128,28,10,2699.358400,269.935840,0.000452
windows-mingw64,4096,hybrid,decrypt,128,29,10,2672.825500,267.282550,0.000457
windows-mingw64,4096,hybrid,decrypt,128,30,10,2756.245000,275.624500,0.000443
windows-mingw64,4096,hybrid,encrypt,318,1,10,10.342200,1.034220,0.293234
windows-mingw64,4096,hybrid,encrypt,318,2,10,9.982400,0.998240,0.303803
windows-mingw64,4096,hybrid,encrypt,318,3,10,12.546900,1.254690,0.241708
windows-mingw64,4096,hybrid,encrypt,318,4,10,9.657300,0.965730,0.314030
windows-mingw64,4096,hybrid,encrypt,318,5,10,11.661000,1.166100,0.260071
windows-mingw64,4096,hybrid,encrypt,318,6,10,10.104700,1.010470,0.300126
windows-mingw64,4096,hybrid,encrypt,318,7,10,11.172400,1.117240,0.271444
windows-mingw64,4096,hybrid,encrypt,318,8,10,9.516500,0.951650,0.318676
windows-mingw64,4096,hybrid,encrypt,318,9,10,10.214600,1.021460,0.296897
windows-mingw64,4096,hybrid,encrypt,318,10,10,9.816400,0.981640,0.308941
windows-mingw64,4096,hybrid,encrypt,318,11,10,11.976600,1.197660,0.253217
windows-mingw64,4096,hybrid,encrypt,318,12,10,10.274500,1.027450,0.295166
windows-mingw64,4096,hybrid,encrypt,318,13,10,12.287700,1.228770,0.246807
windows-mingw64,4096,hybrid,encrypt,318,14,10,9.621600,0.962160,0.315195
windows-mingw64,4096,hybrid,encrypt,318,15,10,8.834800,0.883480,0.343266
windows-mingw64,4096,hybrid,encrypt,318,16,10,9.145100,0.914510,0.331618
windows-mingw64,4096,hybrid,encrypt,318,17,10,8.624900,0.862490,0.351620
windows-mingw64,4096,hybrid,encrypt,318,18,10,9.116600,0.911660,0.332655
windows-mingw64,4096,hybrid,encrypt,318,19,10,8.435300,0.843530,0.359523
windows-mingw64,4096,hybrid,encrypt,318,20,10,10.922100,1.092210,0.277665
windows-mingw64,4096,hybrid,encrypt,318,21,10,8.887400,0.888740,0.341234
windows-mingw64,4096,hybrid,encrypt,318,22,10,8.467200,0.846720,0.358169
windows-mingw64,4096,hybrid,encrypt,318,23,10,9.168300,0.916830,0.330779
windows-mingw64,4096,hybrid,encrypt,318,24,10,8.871500,0.887150,0.341846
windows-mingw64,4096,hybrid,encrypt,318,25,10,8.804700,0.880470,0.344439
windows-mingw64,4096,hybrid,encrypt,318,26,10,9.003100,0.900310,0.336849
windows-mingw64,4096,hybrid,encrypt,318,27,10,9.574500,0.957450,0.316746
windows-mingw64,4096,hybrid,encrypt,318,28,10,9.078800,0.907880,0.334040
windows-mingw64,4096,hybrid,encrypt,318,29,10,8.875500,0.887550,0.341692
windows-mingw64,4096,hybrid,encrypt,318,30,10,9.031600,0.903160,0.335786
windows-mingw64,4096,hybrid,decrypt,318,1,10,2728.074700,272.807470,0.001112
windows-mingw64,4096,hybrid,decrypt,318,2,10,2902.339300,290.233930,0.001045
windows-mingw64,4096,hybrid,decrypt,318,3,10,3343.704300,334.370430,0.000907
windows-mingw64,4096,hybrid,decrypt,318,4,10,3476.908400,347.690840,0.000872
windows-mingw64,4096,hybrid,decrypt,318,5,10,3406.276600,340.627660,0.000890
windows-mingw64,4096,hybrid,decrypt,318,6,10,3426.175600,342.617560,0.000885
windows-mingw64,4096,hybrid,decrypt,318,7,10,3413.817100,341.381710,0.000888
windows-mingw64,4096,hybrid,decrypt,318,8,10,3355.544000,335.554400,0.000904
windows-mingw64,4096,hybrid,decrypt,318,9,10,3464.485400,346.448540,0.000875
windows-mingw64,4096,hybrid,decrypt,318,10,10,3581.899300,358.189930,0.000847
windows-mingw64,4096,hybrid,decrypt,318,11,10,3394.105700,339.410570,0.000894
windows-mingw64,4096,hybrid,decrypt,318,12,10,3541.072300,354.107230,0.000856
windows-mingw64,4096,hybrid,decrypt,318,13,10,3520.566200,352.056620,0.000861
windows-mingw64,4096,hybrid,decrypt,318,14,10,3650.075900,365.007590,0.000831
windows-mingw64,4096,hybrid,decrypt,318,15,10,3365.852500,336.585250,0.000901
windows-mingw64,4096,hybrid,decrypt,318,16,10,3471.123800,347.112380,0.000874
windows-mingw64,4096,hybrid,decrypt,318,17,10,3332.410500,333.241050,0.000910
windows-mingw64,4096,hybrid,decrypt,318,18,10,3360.072500,336.007250,0.000903
windows-mingw64,4096,hybrid,decrypt,318,19,10,3518.986200,351.898620,0.000862
windows-mingw64,4096,hybrid,decrypt,318,20,10,3370.791700,337.079170,0.000900
windows-mingw64,4096,hybrid,decrypt,318,21,10,3363.379600,336.337960,0.000902
windows-mingw64,4096,hybrid,decrypt,318,22,10,3502.851800,350.285180,0.000866
windows-mingw64,4096,hybrid,decrypt,318,23,10,3356.291100,335.629110,0.000904
windows-mingw64,4096,hybrid,decrypt,318,24,10,3529.887900,352.988790,0.000859
windows-mingw64,4096,hybrid,decrypt,318,25,10,3384.432000,338.443200,0.000896
windows-mingw64,4096,hybrid,decrypt,318,26,10,3391.502700,339.150270,0.000894
windows-mingw64,4096,hybrid,decrypt,318,27,10,3543.719100,354.371910,0.000856
windows-mingw64,4096,hybrid,decrypt,318,28,10,3646.951600,364.695160,0.000832
windows-mingw64,4096,hybrid,decrypt,318,29,10,3593.065200,359.306520,0.000844
windows-mingw64,4096,hybrid,decrypt,318,30,10,3340.183400,334.018340,0.000908
windows-mingw64,4096,hybrid,encrypt,446,1,10,18.829700,1.882970,0.225887
windows-mingw64,4096,hybrid,encrypt,446,2,10,20.751200,2.075120,0.204971
windows-mingw64,4096,hybrid,encrypt,446,3,10,16.541200,1.654120,0.257139
windows-mingw64,4096,hybrid,encrypt,446,4,10,18.445700,1.844570,0.230590
windows-mingw64,4096,hybrid,encrypt,446,5,10,15.144700,1.514470,0.280850
windows-mingw64,4096,hybrid,encrypt,446,6,10,18.795300,1.879530,0.226301
windows-mingw64,4096,hybrid,encrypt,446,7,10,17.732600,1.773260,0.239863
windows-mingw64,4096,hybrid,encrypt,446,8,10,16.866600,1.686660,0.252178
windows-mingw64,4096,hybrid,encrypt,446,9,10,11.264900,1.126490,0.377579
windows-mingw64,4096,hybrid,encrypt,446,10,10,11.004400,1.100440,0.386517
windows-mingw64,4096,hybrid,encrypt,446,11,10,11.122100,1.112210,0.382427
windows-mingw64,4096,hybrid,encrypt,446,12,10,11.341400,1.134140,0.375032
windows-mingw64,4096,hybrid,encrypt,446,13,10,10.677300,1.067730,0.398358
windows-mingw64,4096,hybrid,encrypt,446,14,10,10.479000,1.047900,0.405896
windows-mingw64,4096,hybrid,encrypt,446,15,10,10.828400,1.082840,0.392799
windows-mingw64,4096,hybrid,encrypt,446,16,10,12.817600,1.281760,0.331840
windows-mingw64,4096,hybrid,encrypt,446,17,10,11.021200,1.102120,0.385928
windows-mingw64,4096,hybrid,encrypt,446,18,10,11.571600,1.157160,0.367571
windows-mingw64,4096,hybrid,encrypt,446,19,10,12.242600,1.224260,0.347425
windows-mingw64,4096,hybrid,encrypt,446,20,10,11.453500,1.145350,0.371361
windows-mingw64,4096,hybrid,encrypt,446,21,10,11.046600,1.104660,0.385040
windows-mingw64,4096,hybrid,encrypt,446,22,10,10.784500,1.078450,0.394398
windows-mingw64,4096,hybrid,encrypt,446,23,10,10.229700,1.022970,0.415788
windows-mingw64,4096,hybrid,encrypt,446,24,10,11.422800,1.142280,0.372359
windows-mingw64,4096,hybrid,encrypt,446,25,10,10.832000,1.083200,0.392669
windows-mingw64,4096,hybrid,encrypt,446,26,10,11.402400,1.140240,0.373026
windows-mingw64,4096,hybrid,encrypt,446,27,10,11.464000,1.146400,0.371021
windows-mingw64,4096,hybrid,encrypt,446,28,10,10.185800,1.018580,0.417580
windows-mingw64,4096,hybrid,encrypt,446,29,10,10.851200,1.085120,0.391974
windows-mingw64,4096,hybrid,encrypt,446,30,10,11.685900,1.168590,0.363976
windows-mingw64,4096,hybrid,decrypt,446,1,10,3509.038900,350.903890,0.001212
windows-mingw64,4096,hybrid,decrypt,446,2,10,3462.412900,346.241290,0.001228
windows-mingw64,4096,hybrid,decrypt,446,3,10,3571.005600,357.100560,0.001191
windows-mingw64,4096,hybrid,decrypt,446,4,10,3478.810100,347.881010,0.001223
windows-mingw64,4096,hybrid,decrypt,446,5,10,3452.927400,345.292740,0.001232
windows-mingw64,4096,hybrid,decrypt,446,6,10,3556.783600,355.678360,0.001196
windows-mingw64,4096,hybrid,decrypt,446,7,10,3528.297100,352.829710,0.001206
windows-mingw64,4096,hybrid,decrypt,446,8,10,2703.823900,270.382390,0.001573
windows-mingw64,4096,hybrid,decrypt,446,9,10,2697.638000,269.763800,0.001577
windows-mingw64,4096,hybrid,decrypt,446,10,10,2720.316700,272.031670,0.001564
windows-mingw64,4096,hybrid,decrypt,446,11,10,2676.451700,267.645170,0.001589
windows-mingw64,4096,hybrid,decrypt,446,12,10,2695.089300,269.508930,0.001578
windows-mingw64,4096,hybrid,decrypt,446,13,10,2656.682400,265.668240,0.001601
windows-mingw64,4096,hybrid,decrypt,446,14,10,2661.705400,266.170540,0.001598
windows-mingw64,4096,hybrid,decrypt,446,15,10,2790.773700,279.077370,0.001524
windows-mingw64,4096,hybrid,decrypt,446,16,10,2862.025500,286.202550,0.001486
windows-mingw64,4096,hybrid,decrypt,446,17,10,2755.606300,275.560630,0.001544
windows-mingw64,4096,hybrid,decrypt,446,18,10,2725.604100,272.560410,0.001561
windows-mingw64,4096,hybrid,decrypt,446,19,10,2675.420200,267.542020,0.001590
windows-mingw64,4096,hybrid,decrypt,446,20,10,2662.645200,266.264520,0.001597
windows-mingw64,4096,hybrid,decrypt,446,21,10,2653.019800,265.301980,0.001603
windows-mingw64,4096,hybrid,decrypt,446,22,10,2672.699800,267.269980,0.001591
windows-mingw64,4096,hybrid,decrypt,446,23,10,2648.120500,264.812050,0.001606
